date,store_id,sku,predicted_sales_units,off_sales_alert,oos_alert,zero_sales_flag,phantom_inventory,phantom_inventory_ind
2020-02-12,1259,64,0.0,0,0,0,0.0,0
2020-02-13,1259,64,0.0,0,0,0,0.0,0
2020-02-14,1259,64,0.0,0,1,0,24.0,1
2020-02-15,1259,64,2.0,0,1,0,0.0,0
2020-02-16,1259,64,0.0,0,1,0,0.0,0
2020-02-17,1259,64,0.0,0,1,0,0.0,0
2020-02-18,1259,64,0.0,0,0,0,-33.0,1
2020-02-19,1259,64,0.0,0,0,0,-2.0,0
2020-02-20,1259,64,2.0,0,0,0,0.0,0
2020-02-21,1259,64,0.0,0,0,0,0.0,0
2020-02-22,1259,64,0.0,0,0,0,1.0,0
2020-02-23,1259,64,2.0,0,0,0,0.0,0
2020-02-24,1259,64,0.0,0,0,0,0.0,0
2020-02-25,1259,64,0.0,0,0,0,0.0,0
2020-02-26,1259,64,0.0,0,0,0,-2.0,0
2020-02-27,1259,64,0.0,0,0,0,-2.0,0
2020-02-28,1259,64,2.0,0,0,0,0.0,0
2020-02-29,1259,64,0.0,0,0,0,-2.0,0
2020-03-01,1259,64,2.0,0,0,0,0.0,0
2020-03-02,1259,64,0.0,0,0,0,-2.0,0
2020-03-03,1259,64,7.0,0,0,0,0.0,0
2020-03-04,1259,64,9.0,0,0,0,0.0,0
2020-03-05,1259,64,2.0,0,0,0,12.0,1
2020-03-06,1259,64,0.0,0,0,0,-12.0,1
2020-03-07,1259,64,0.0,0,0,0,-2.0,0
2020-03-08,1259,64,0.0,0,0,0,-2.0,0
2020-03-09,1259,64,7.0,0,0,0,0.0,0
2020-03-10,1259,64,1.0,0,0,0,0.0,0
2020-03-11,1259,64,0.0,0,0,0,10.0,1
2020-03-12,1259,64,2.0,0,1,0,0.0,0
2020-03-13,1259,64,0.0,0,1,0,0.0,0
2020-03-14,1259,64,0.0,0,1,0,6.0,0
2020-03-15,1259,64,0.0,0,1,0,0.0,0
2020-03-16,1259,64,0.0,0,1,0,0.0,0
2020-03-17,1259,64,0.0,0,1,0,0.0,0
2020-03-18,1259,64,0.0,0,1,0,0.0,0
2020-03-19,1259,64,0.0,0,0,0,12.0,1
2020-03-20,1259,64,0.0,0,0,0,12.0,1
2020-03-21,1259,64,0.0,0,0,0,0.0,0
2020-03-22,1259,64,0.0,0,0,0,0.0,0
2020-03-23,1259,64,0.0,0,0,0,-14.0,1
2020-03-24,1259,64,10.0,0,0,0,-2.0,0
2020-03-25,1259,64,4.0,0,0,0,0.0,0
2020-03-26,1259,64,1.0,0,0,0,0.0,0
2020-03-27,1259,64,0.0,0,0,0,0.0,0
2020-03-28,1259,64,0.0,0,1,0,0.0,0
2020-03-29,1259,64,0.0,0,1,0,0.0,0
2020-03-30,1259,64,0.0,0,1,0,0.0,0
2020-03-31,1259,64,0.0,0,1,0,0.0,0
2020-04-01,1259,64,0.0,0,1,0,0.0,0
2020-04-02,1259,64,0.0,0,1,0,0.0,0
2020-04-03,1259,64,0.0,0,0,0,12.0,1
2020-04-04,1259,64,0.0,0,0,0,0.0,0
2020-04-05,1259,64,0.0,0,0,1,0.0,0
2020-04-06,1259,64,0.0,0,0,1,0.0,0
2020-04-07,1259,64,0.0,0,0,1,0.0,0
2020-04-08,1259,64,0.0,0,0,1,0.0,0
2020-04-09,1259,64,0.0,0,0,1,0.0,0
2020-04-10,1259,64,0.0,0,0,1,0.0,0
2020-04-11,1259,64,0.0,0,0,1,12.0,1
2020-04-12,1259,64,0.0,0,0,1,0.0,0
2020-04-13,1259,64,0.0,0,0,1,-12.0,1
2020-04-14,1259,64,0.0,0,0,1,0.0,0
2020-04-15,1259,64,0.0,0,0,1,0.0,0
2020-04-16,1259,64,0.0,0,0,0,-2.0,0
2020-04-17,1259,64,4.0,0,0,0,-2.0,0
2020-04-18,1259,64,3.0,0,0,0,0.0,0
2020-04-19,1259,64,1.0,0,0,0,0.0,0
2020-04-20,1259,64,0.0,0,0,0,0.0,0
2020-04-21,1259,64,0.0,0,1,0,5.0,0
2020-04-22,1259,64,2.0,0,1,0,0.0,0
2020-04-23,1259,64,0.0,0,1,0,0.0,0
2020-04-24,1259,64,0.0,0,1,0,0.0,0
2020-04-25,1259,64,0.0,0,1,0,0.0,0
2020-04-26,1259,64,0.0,0,1,0,0.0,0
2020-04-27,1259,64,0.0,0,1,0,0.0,0
2020-04-28,1259,64,0.0,0,1,0,0.0,0
2020-04-29,1259,64,0.0,0,1,0,0.0,0
2020-04-30,1259,64,0.0,0,1,0,0.0,0
2020-05-01,1259,64,0.0,0,1,0,0.0,0
2020-05-02,1259,64,0.0,0,1,0,0.0,0
2020-05-03,1259,64,0.0,0,1,1,0.0,0
2020-05-04,1259,64,0.0,0,1,1,0.0,0
2020-05-05,1259,64,0.0,0,1,1,0.0,0
2020-05-06,1259,64,0.0,0,1,1,0.0,0
2020-05-07,1259,64,0.0,0,1,1,0.0,0
2020-05-08,1259,64,0.0,0,1,1,0.0,0
2020-05-09,1259,64,0.0,0,1,1,0.0,0
2020-05-10,1259,64,0.0,0,1,1,0.0,0
2020-05-11,1259,64,0.0,0,1,1,0.0,0
2020-05-12,1259,64,0.0,0,1,1,0.0,0
2020-05-13,1259,64,0.0,0,1,1,0.0,0
2020-05-14,1259,64,0.0,0,1,1,0.0,0
2020-05-15,1259,64,0.0,0,1,1,0.0,0
2020-05-16,1259,64,0.0,0,1,1,0.0,0
2020-05-17,1259,64,0.0,0,1,1,0.0,0
2020-05-18,1259,64,0.0,0,1,1,0.0,0
2020-05-19,1259,64,0.0,0,1,1,0.0,0
2020-05-20,1259,64,0.0,0,1,1,0.0,0
2020-05-21,1259,64,0.0,0,1,1,0.0,0
2020-05-22,1259,64,0.0,0,1,1,0.0,0
2020-05-23,1259,64,0.0,0,1,1,0.0,0
2020-05-24,1259,64,0.0,0,1,1,0.0,0
2020-05-25,1259,64,0.0,0,1,1,0.0,0
2020-05-26,1259,64,0.0,0,1,1,0.0,0
2020-05-27,1259,64,0.0,0,1,1,0.0,0
2020-05-28,1259,64,0.0,0,1,1,0.0,0
2020-05-29,1259,64,0.0,0,1,1,0.0,0
2020-05-30,1259,64,0.0,0,1,1,0.0,0
2020-05-31,1259,64,0.0,0,1,1,0.0,0
2020-06-01,1259,64,0.0,0,1,1,0.0,0
2020-06-02,1259,64,0.0,0,1,1,0.0,0
2020-06-03,1259,64,0.0,0,1,1,0.0,0
2020-06-04,1259,64,0.0,0,1,1,0.0,0
2020-06-05,1259,64,0.0,0,1,1,0.0,0
2020-06-06,1259,64,0.0,0,1,1,0.0,0
2020-06-07,1259,64,0.0,0,1,1,0.0,0
2020-06-08,1259,64,0.0,0,1,1,0.0,0
2020-06-09,1259,64,0.0,0,1,1,0.0,0
2020-06-10,1259,64,0.0,0,1,1,0.0,0
2020-06-11,1259,64,0.0,0,1,1,0.0,0
2020-06-12,1259,64,0.0,0,1,1,0.0,0
2020-06-13,1259,64,0.0,0,1,1,0.0,0
2020-06-14,1259,64,0.0,0,1,1,0.0,0
2020-06-15,1259,64,0.0,0,1,1,0.0,0
2020-06-16,1259,64,0.0,0,1,1,0.0,0
2020-06-17,1259,64,0.0,0,1,1,0.0,0
2020-06-18,1259,64,0.0,0,1,1,0.0,0
2020-06-19,1259,64,0.0,0,1,1,0.0,0
2020-06-20,1259,64,0.0,0,1,1,0.0,0
2020-06-21,1259,64,0.0,0,1,1,0.0,0
2020-06-22,1259,64,0.0,0,1,1,0.0,0
2020-06-23,1259,64,0.0,0,1,1,0.0,0
2020-06-24,1259,64,0.0,0,1,1,0.0,0
2020-06-25,1259,64,0.0,0,1,1,0.0,0
2020-06-26,1259,64,0.0,0,1,1,0.0,0
2020-06-27,1259,64,0.0,0,1,1,0.0,0
2020-06-28,1259,64,0.0,0,1,1,0.0,0
2020-06-29,1259,64,0.0,0,1,1,0.0,0
2020-06-30,1259,64,0.0,0,1,1,0.0,0
2020-07-01,1259,64,0.0,0,1,1,0.0,0
2020-07-02,1259,64,0.0,0,1,1,0.0,0
2020-07-03,1259,64,0.0,0,1,1,0.0,0
2020-07-04,1259,64,0.0,0,1,1,0.0,0
2020-07-05,1259,64,0.0,0,1,1,0.0,0
2020-07-06,1259,64,0.0,0,1,1,0.0,0
2020-07-07,1259,64,0.0,0,1,1,0.0,0
2020-07-08,1259,64,0.0,0,1,1,0.0,0
2020-07-09,1259,64,0.0,0,1,1,0.0,0
2020-07-10,1259,64,0.0,0,1,1,0.0,0
2020-07-11,1259,64,0.0,0,1,1,0.0,0
2020-07-12,1259,64,0.0,0,1,1,0.0,0
2020-07-13,1259,64,0.0,0,1,1,0.0,0
2020-07-14,1259,64,0.0,0,1,1,0.0,0
2020-07-15,1259,64,0.0,0,1,1,0.0,0
2020-07-16,1259,64,0.0,0,1,1,0.0,0
2020-07-17,1259,64,0.0,0,1,1,0.0,0
2020-07-18,1259,64,0.0,0,1,1,0.0,0
2020-07-19,1259,64,0.0,0,1,1,0.0,0
2020-07-20,1259,64,0.0,0,1,1,0.0,0
2020-07-21,1259,64,0.0,0,1,1,0.0,0
2020-07-22,1259,64,0.0,0,1,1,0.0,0
2020-07-23,1259,64,0.0,0,1,1,0.0,0
2020-07-24,1259,64,0.0,0,1,1,0.0,0
2020-07-25,1259,64,0.0,0,1,1,0.0,0
2020-07-26,1259,64,0.0,0,1,1,0.0,0
2020-07-27,1259,64,0.0,0,1,1,0.0,0
2020-07-28,1259,64,0.0,0,1,1,0.0,0
2020-07-29,1259,64,0.0,0,1,1,0.0,0
2020-07-30,1259,64,0.0,0,1,1,0.0,0
2020-07-31,1259,64,0.0,0,1,1,0.0,0
2020-08-01,1259,64,0.0,0,1,1,0.0,0
2020-08-02,1259,64,0.0,0,1,1,0.0,0
2020-08-03,1259,64,0.0,0,1,1,0.0,0
2020-08-04,1259,64,0.0,0,1,1,0.0,0
2020-08-05,1259,64,0.0,0,1,1,0.0,0
2020-08-06,1259,64,0.0,0,1,1,0.0,0
2020-08-07,1259,64,0.0,0,1,1,0.0,0
2020-08-08,1259,64,0.0,0,1,1,0.0,0
2020-08-09,1259,64,0.0,0,1,1,0.0,0
2020-08-10,1259,64,0.0,0,1,1,0.0,0
2020-08-11,1259,64,0.0,0,1,1,0.0,0
2020-08-12,1259,64,0.0,0,1,1,0.0,0
2020-08-13,1259,64,0.0,0,1,1,0.0,0
2020-08-14,1259,64,0.0,0,1,1,0.0,0
2020-08-15,1259,64,0.0,0,1,1,0.0,0
2020-08-16,1259,64,0.0,0,1,1,0.0,0
2020-08-17,1259,64,0.0,0,1,1,0.0,0
2020-08-18,1259,64,0.0,0,1,1,0.0,0
2020-08-19,1259,64,0.0,0,1,1,0.0,0
2020-08-20,1259,64,0.0,0,1,1,0.0,0
2020-08-21,1259,64,0.0,0,1,1,0.0,0
2020-08-22,1259,64,0.0,0,1,1,0.0,0
2020-08-23,1259,64,0.0,0,1,1,0.0,0
2020-08-24,1259,64,0.0,0,1,1,0.0,0
2020-08-25,1259,64,0.0,0,1,1,0.0,0
2020-08-26,1259,64,0.0,0,1,1,0.0,0
2020-08-27,1259,64,0.0,0,1,1,0.0,0
2020-08-28,1259,64,0.0,0,1,1,0.0,0
2020-08-29,1259,64,0.0,0,1,1,0.0,0
2020-08-30,1259,64,0.0,0,1,1,0.0,0
2020-08-31,1259,64,0.0,0,1,1,0.0,0
2020-09-01,1259,64,0.0,0,1,1,0.0,0
2020-09-02,1259,64,0.0,0,1,1,0.0,0
2020-09-03,1259,64,0.0,0,1,1,0.0,0
2020-09-04,1259,64,0.0,0,1,1,0.0,0
2020-09-05,1259,64,0.0,0,1,1,0.0,0
2020-09-06,1259,64,0.0,0,1,1,0.0,0
2020-09-07,1259,64,0.0,0,1,1,0.0,0
2020-09-08,1259,64,0.0,0,1,1,0.0,0
2020-09-09,1259,64,0.0,0,1,1,0.0,0
2020-09-10,1259,64,0.0,0,1,1,0.0,0
2020-09-11,1259,64,0.0,0,1,1,0.0,0
2020-09-12,1259,64,0.0,0,1,1,0.0,0
2020-09-13,1259,64,0.0,0,1,1,0.0,0
2020-09-14,1259,64,0.0,0,1,1,0.0,0
2020-09-15,1259,64,0.0,0,1,1,0.0,0
2020-09-16,1259,64,0.0,0,1,1,0.0,0
2020-09-17,1259,64,0.0,0,1,1,0.0,0
2020-09-18,1259,64,0.0,0,1,1,0.0,0
2020-09-19,1259,64,0.0,0,1,1,0.0,0
2020-09-20,1259,64,0.0,0,1,1,0.0,0
2020-09-21,1259,64,0.0,0,1,1,0.0,0
2020-09-22,1259,64,0.0,0,1,1,0.0,0
2020-09-23,1259,64,0.0,0,1,1,0.0,0
2020-09-24,1259,64,0.0,0,1,1,0.0,0
2020-09-25,1259,64,0.0,0,1,1,0.0,0
2020-09-26,1259,64,0.0,0,1,1,0.0,0
2020-09-27,1259,64,0.0,0,1,1,0.0,0
2020-09-28,1259,64,0.0,0,1,1,0.0,0
2020-09-29,1259,64,0.0,0,1,1,0.0,0
2020-09-30,1259,64,0.0,0,1,1,0.0,0
2020-10-01,1259,64,0.0,0,1,1,0.0,0
2020-10-02,1259,64,0.0,0,1,1,0.0,0
2020-10-03,1259,64,0.0,0,1,1,0.0,0
2020-10-04,1259,64,0.0,0,1,1,0.0,0
2020-10-05,1259,64,0.0,0,1,1,0.0,0
2020-10-06,1259,64,0.0,0,1,1,0.0,0
2020-10-07,1259,64,0.0,0,1,1,0.0,0
2020-10-08,1259,64,0.0,0,1,1,0.0,0
2020-10-09,1259,64,0.0,0,1,1,0.0,0
2020-10-10,1259,64,0.0,0,1,1,0.0,0
2020-10-11,1259,64,0.0,0,1,1,0.0,0
2020-10-12,1259,64,0.0,0,1,1,0.0,0
2020-10-13,1259,64,0.0,0,0,1,0.0,0
2020-10-14,1259,64,0.0,0,0,1,0.0,0
2020-10-15,1259,64,0.0,0,0,1,0.0,0
2020-10-16,1259,64,0.0,0,0,1,0.0,0
2020-10-17,1259,64,0.0,0,0,1,0.0,0
2020-10-18,1259,64,0.0,0,0,1,0.0,0
2020-10-19,1259,64,0.0,0,0,1,0.0,0
2020-10-20,1259,64,0.0,0,0,1,0.0,0
2020-10-21,1259,64,0.0,0,0,1,0.0,0
2020-10-22,1259,64,0.0,0,0,1,0.0,0
2020-10-23,1259,64,0.0,0,0,1,0.0,0
2020-10-24,1259,64,0.0,0,0,1,0.0,0
2020-10-25,1259,64,0.0,0,0,1,0.0,0
2020-10-26,1259,64,0.0,0,0,1,0.0,0
2020-10-27,1259,64,0.0,0,0,1,-24.0,1
2020-10-28,1259,64,0.0,0,0,1,0.0,0
2020-10-29,1259,64,0.0,0,0,1,0.0,0
2020-10-30,1259,64,0.0,0,0,1,0.0,0
2020-10-31,1259,64,0.0,0,0,1,0.0,0
2020-11-01,1259,64,0.0,0,0,1,1.0,0
2020-11-02,1259,64,0.0,0,0,1,0.0,0
2020-11-03,1259,64,0.0,0,0,1,0.0,0
2020-11-04,1259,64,0.0,0,0,1,2.0,0
2020-11-05,1259,64,0.0,0,0,1,0.0,0
2020-11-06,1259,64,0.0,0,0,1,0.0,0
2020-11-07,1259,64,0.0,0,0,1,0.0,0
2020-11-08,1259,64,0.0,0,0,0,-9.0,1
2020-11-09,1259,64,13.0,0,0,0,0.0,0
2020-11-10,1259,64,5.0,0,0,0,0.0,0
2020-11-11,1259,64,1.0,0,0,0,0.0,0
2020-11-12,1259,64,0.0,0,0,0,0.0,0
2020-11-13,1259,64,0.0,0,0,0,11.0,1
2020-11-14,1259,64,0.0,0,0,0,0.0,0
2020-11-15,1259,64,0.0,0,0,0,0.0,0
2020-11-16,1259,64,0.0,0,0,0,0.0,0
2020-11-17,1259,64,0.0,0,0,0,0.0,0
2020-11-18,1259,64,0.0,0,0,0,10.0,1
2020-11-19,1259,64,0.0,0,0,0,0.0,0
2020-11-20,1259,64,0.0,0,0,0,-14.0,1
2020-11-21,1259,64,5.0,0,0,0,0.0,0
2020-11-22,1259,64,9.0,0,0,0,0.0,0
2020-11-23,1259,64,2.0,0,0,0,0.0,0
2020-11-24,1259,64,0.0,0,0,0,0.0,0
2020-11-25,1259,64,0.0,0,0,0,0.0,0
2020-11-26,1259,64,0.0,0,0,0,0.0,0
2020-11-27,1259,64,0.0,0,0,0,-12.0,1
2020-11-28,1259,64,0.0,0,0,0,0.0,0
2020-11-29,1259,64,0.0,0,0,0,12.0,1
2020-11-30,1259,64,0.0,0,0,0,0.0,0
2020-12-01,1259,64,0.0,0,0,0,10.0,1
2020-12-02,1259,64,0.0,0,0,0,0.0,0
2020-12-03,1259,64,0.0,0,0,1,0.0,0
2020-12-04,1259,64,0.0,0,0,1,0.0,0
2020-12-05,1259,64,0.0,0,0,0,-10.0,1
2020-12-06,1259,64,3.0,0,0,0,0.0,0
2020-12-07,1259,64,1.0,0,0,0,0.0,0
2020-12-08,1259,64,0.0,0,0,0,-4.0,0
2020-12-09,1259,64,0.0,0,0,0,34.0,1
2020-12-10,1259,64,0.0,0,0,0,0.0,0
2020-12-11,1259,64,0.0,0,0,0,0.0,0
2020-12-12,1259,64,0.0,0,0,0,-22.0,1
2020-12-13,1259,64,6.0,0,0,0,0.0,0
2020-12-14,1259,64,1.0,0,0,0,-12.0,1
2020-12-15,1259,64,0.0,0,0,0,0.0,0
2020-12-16,1259,64,0.0,0,0,0,0.0,0
2020-12-17,1259,64,0.0,0,0,0,-26.0,1
2020-12-18,1259,64,2.0,0,0,0,0.0,0
2020-12-19,1259,64,0.0,0,0,0,0.0,0
2020-12-20,1259,64,0.0,0,1,0,73.0,1
2020-12-21,1259,64,0.0,0,1,0,0.0,0
2020-12-22,1259,64,0.0,0,0,0,-71.0,1
2020-12-23,1259,64,5.0,0,0,0,0.0,0
2020-12-24,1259,64,1.0,0,0,0,0.0,0
2020-12-25,1259,64,0.0,0,0,0,4.0,0
2020-12-26,1259,64,0.0,0,0,0,0.0,0
2020-12-27,1259,64,0.0,0,0,0,0.0,0
2020-12-28,1259,64,0.0,0,0,0,0.0,0
2020-12-29,1259,64,0.0,0,0,0,0.0,0
2020-12-30,1259,64,0.0,0,0,0,3.0,0
2020-12-31,1259,64,0.0,0,0,0,0.0,0
2021-01-01,1259,64,0.0,0,0,0,0.0,0
2021-01-02,1259,64,0.0,0,0,0,9.0,1
2021-01-03,1259,64,2.0,0,0,0,0.0,0
2021-01-04,1259,64,0.0,0,0,0,0.0,0
2021-01-05,1259,64,0.0,0,0,0,0.0,0
2021-01-06,1259,64,0.0,0,0,0,0.0,0
2021-01-07,1259,64,0.0,0,0,0,4.0,0
2021-01-08,1259,64,5.0,0,0,0,0.0,0
2021-01-09,1259,64,3.0,0,0,0,0.0,0
2021-01-10,1259,64,1.0,0,0,0,-1.0,0
2021-01-11,1259,64,0.0,0,0,0,0.0,0
2021-01-12,1259,64,0.0,0,0,0,-2.0,0
2021-01-13,1259,64,4.0,0,0,0,-2.0,0
2021-01-14,1259,64,4.0,0,0,0,0.0,0
2021-01-15,1259,64,1.0,0,0,0,0.0,0
2021-01-16,1259,64,0.0,0,0,0,3.0,0
2021-01-17,1259,64,6.0,0,0,0,0.0,0
2021-01-18,1259,64,1.0,0,0,0,10.0,1
2021-01-19,1259,64,0.0,0,0,0,0.0,0
2021-01-20,1259,64,0.0,0,0,0,0.0,0
2021-01-21,1259,64,0.0,0,0,0,0.0,0
2021-01-22,1259,64,0.0,0,0,0,1.0,0
2021-01-23,1259,64,0.0,0,0,0,0.0,0
2021-01-24,1259,64,0.0,0,0,0,0.0,0
2021-01-25,1259,64,0.0,0,0,0,-1.0,0
2021-01-26,1259,64,0.0,0,0,0,0.0,0
2021-01-27,1259,64,0.0,0,0,0,0.0,0
2021-01-28,1259,64,0.0,0,0,1,0.0,0
2021-01-29,1259,64,0.0,0,0,0,-23.0,1
2021-01-30,1259,64,4.0,0,0,0,-2.0,0
2021-01-31,1259,64,1.0,0,0,0,0.0,0
2021-02-01,1259,64,0.0,0,0,0,0.0,0
2021-02-02,1259,64,0.0,0,0,0,-2.0,0
2021-02-03,1259,64,3.0,0,0,0,0.0,0
2021-02-04,1259,64,1.0,0,0,0,7.0,1
2021-02-05,1259,64,5.0,0,0,0,0.0,0
2021-02-06,1259,64,1.0,0,0,0,0.0,0
2021-02-07,1259,64,0.0,0,1,0,15.0,1
2021-02-08,1259,64,0.0,0,0,0,-28.0,1
2021-02-09,1259,64,0.0,0,0,0,10.0,1
2021-02-10,1259,64,2.0,0,0,0,0.0,0
2021-02-11,1259,64,3.0,0,0,0,-18.0,1
2021-02-12,1259,64,9.0,0,0,0,-3.0,0
2021-02-13,1259,64,9.0,0,0,0,1.0,0
2021-02-14,1259,64,6.0,0,0,0,-2.0,0
2021-02-15,1259,64,5.0,0,0,0,0.0,0
2021-02-16,1259,64,6.0,0,0,0,-2.0,0
2021-02-17,1259,64,1.0,0,0,0,-1.0,0
2021-02-18,1259,64,3.0,0,0,0,-1.0,0
2021-02-19,1259,64,1.0,0,0,0,9.0,1
2021-02-20,1259,64,3.0,0,0,0,-11.0,1
2021-02-21,1259,64,4.0,0,0,0,-4.0,0
2021-02-22,1259,64,5.0,0,0,0,-16.0,1
2021-02-23,1259,64,3.0,0,0,0,21.0,1
2021-02-24,1259,64,9.0,0,0,0,5.0,0
2021-02-25,1259,64,2.0,0,0,0,10.0,1
2021-02-26,1259,64,0.0,0,0,0,-14.0,1
2021-02-27,1259,64,3.0,0,0,0,-12.0,1
2021-02-28,1259,64,4.0,0,0,0,-2.0,0
2021-03-01,1259,64,1.0,0,0,0,-1.0,0
2021-03-02,1259,64,3.0,0,0,0,1.0,0
2021-03-03,1259,64,1.0,0,0,0,-2.0,0
2021-03-04,1259,64,0.0,0,0,0,-1.0,0
2021-03-05,1259,64,3.0,0,0,0,-1.0,0
2021-03-06,1259,64,1.0,0,0,0,0.0,0
2021-03-07,1259,64,3.0,0,0,0,-2.0,0
2021-03-08,1259,64,1.0,0,0,0,0.0,0
2021-03-09,1259,64,3.0,0,0,0,-2.0,0
2021-03-10,1259,64,1.0,0,0,0,-2.0,0
2021-03-11,1259,64,3.0,0,0,0,-2.0,0
2021-03-12,1259,64,6.0,0,0,0,-1.0,0
2021-03-13,1259,64,4.0,0,0,0,13.0,1
2021-03-14,1259,64,1.0,0,0,0,-12.0,1
2021-03-15,1259,64,0.0,0,0,0,-2.0,0
2021-03-16,1259,64,2.0,0,0,0,-2.0,0
2021-03-17,1259,64,0.0,0,0,0,-1.0,0
2021-03-18,1259,64,2.0,0,0,0,-1.0,0
2021-03-19,1259,64,0.0,0,0,0,-3.0,0
2021-03-20,1259,64,2.0,0,0,0,-2.0,0
2021-03-21,1259,64,3.0,0,0,0,-5.0,0
2021-03-22,1259,64,5.0,0,0,0,1.0,0
2021-03-23,1259,64,5.0,0,0,0,3.0,0
2021-03-24,1259,64,1.0,0,0,0,-2.0,0
2021-03-25,1259,64,0.0,0,0,0,-1.0,0
2021-03-26,1259,64,4.0,0,0,0,-2.0,0
2021-03-27,1259,64,1.0,0,0,0,46.0,1
2021-03-28,1259,64,3.0,0,0,0,-7.0,1
2021-03-29,1259,64,8.0,0,0,0,-41.0,1
2021-03-30,1259,64,2.0,0,0,0,-2.0,0
2021-03-31,1259,64,0.0,0,0,0,-2.0,0
2021-04-01,1259,64,14.0,0,0,0,-2.0,0
2021-04-02,1259,64,7.0,0,0,0,-2.0,0
2021-04-03,1259,64,14.0,0,0,0,0.0,0
2021-04-04,1259,64,11.0,0,0,0,0.0,0
2021-04-05,1259,64,2.0,0,1,0,-2.0,0
2021-04-06,1259,64,0.0,0,1,0,0.0,0
2021-04-07,1259,64,6.0,0,1,0,0.0,0
2021-04-08,1259,64,1.0,0,1,0,0.0,0
2021-04-09,1259,64,0.0,0,1,0,0.0,0
2021-04-10,1259,64,0.0,0,1,0,0.0,0
2021-04-11,1259,64,0.0,0,1,0,0.0,0
2021-04-12,1259,64,0.0,0,1,0,0.0,0
2021-04-13,1259,64,0.0,0,1,0,0.0,0
2021-04-14,1259,64,0.0,0,0,0,12.0,1
2021-04-15,1259,64,0.0,0,0,0,0.0,0
2021-04-16,1259,64,0.0,0,0,0,24.0,1
2021-04-17,1259,64,0.0,0,0,0,0.0,0
2021-04-18,1259,64,0.0,0,0,1,-2.0,0
2021-04-19,1259,64,0.0,0,0,0,-18.0,1
2021-04-20,1259,64,5.0,0,0,0,-22.0,1
2021-04-21,1259,64,5.0,0,0,0,-6.0,1
2021-04-22,1259,64,6.0,0,0,0,2.0,0
2021-04-23,1259,64,11.0,0,0,0,-2.0,0
2021-04-24,1259,64,5.0,0,0,0,0.0,0
2021-04-25,1259,64,4.0,0,0,0,0.0,0
2021-04-26,1259,64,1.0,0,0,0,0.0,0
2021-04-27,1259,64,0.0,0,0,0,12.0,1
2021-04-28,1259,64,0.0,0,0,0,12.0,1
2021-04-29,1259,64,0.0,0,0,0,0.0,0
2021-04-30,1259,64,0.0,0,0,0,0.0,0
2021-05-01,1259,64,0.0,0,0,0,0.0,0
2021-05-02,1259,64,0.0,0,0,0,0.0,0
2021-05-03,1259,64,0.0,0,0,0,0.0,0
2019-01-01,1283,39,0.0,0,0,0,,0
2019-01-02,1283,39,0.0,0,0,0,,0
2019-01-03,1283,39,0.0,0,0,0,0.0,0
2019-01-04,1283,39,0.0,0,0,0,0.0,0
2019-01-05,1283,39,0.0,0,0,0,0.0,0
2019-01-06,1283,39,2.0,0,0,0,0.0,0
2019-01-07,1283,39,0.0,0,0,0,1.0,0
2019-01-08,1283,39,0.0,0,0,0,-2.0,0
2019-01-09,1283,39,2.0,0,0,0,1.0,0
2019-01-10,1283,39,0.0,0,0,0,0.0,0
2019-01-11,1283,39,0.0,0,0,0,0.0,0
2019-01-12,1283,39,0.0,0,0,0,0.0,0
2019-01-13,1283,39,0.0,0,0,0,0.0,0
2019-01-14,1283,39,0.0,0,0,0,-2.0,0
2019-01-15,1283,39,2.0,0,0,0,0.0,0
2019-01-16,1283,39,0.0,0,0,0,0.0,0
2019-01-17,1283,39,0.0,0,0,0,0.0,0
2019-01-18,1283,39,0.0,0,0,0,0.0,0
2019-01-19,1283,39,0.0,0,0,0,-1.0,0
2019-01-20,1283,39,0.0,0,0,0,1.0,0
2019-01-21,1283,39,0.0,0,0,0,0.0,0
2019-01-22,1283,39,0.0,0,0,0,0.0,0
2019-01-23,1283,39,0.0,0,0,0,0.0,0
2019-01-24,1283,39,0.0,0,0,0,0.0,0
2019-01-25,1283,39,0.0,0,0,0,0.0,0
2019-01-26,1283,39,0.0,0,0,0,2.0,1
2019-01-27,1283,39,2.0,0,0,0,0.0,0
2019-01-28,1283,39,0.0,0,0,0,0.0,0
2019-01-29,1283,39,0.0,0,0,0,0.0,0
2019-01-30,1283,39,0.0,0,0,0,0.0,0
2019-01-31,1283,39,0.0,0,0,0,0.0,0
2019-02-01,1283,39,0.0,0,0,0,-1.0,0
2019-02-02,1283,39,0.0,0,0,0,-1.0,0
2019-02-03,1283,39,0.0,0,0,0,-1.0,0
2019-02-04,1283,39,2.0,0,0,0,0.0,0
2019-02-05,1283,39,2.0,0,0,0,-1.0,0
2019-02-06,1283,39,0.0,0,0,0,1.0,0
2019-02-07,1283,39,0.0,0,0,0,0.0,0
2019-02-08,1283,39,0.0,0,0,0,0.0,0
2019-02-09,1283,39,0.0,0,0,0,-2.0,1
2019-02-10,1283,39,0.0,0,0,0,0.0,0
2019-02-11,1283,39,0.0,0,0,0,0.0,0
2019-02-12,1283,39,0.0,0,0,0,0.0,0
2019-02-13,1283,39,0.0,0,0,0,1.0,0
2019-02-14,1283,39,2.0,0,0,0,0.0,0
2019-02-15,1283,39,0.0,0,0,0,0.0,0
2019-02-16,1283,39,0.0,0,0,0,0.0,0
2019-02-17,1283,39,0.0,0,0,0,0.0,0
